path,file_name,leaf_weight,img_path,meta_path,EC관측치_sum,최근분무량_sum,총추정광량_sum,백색광추정광량_sum,적색광추정광량_sum,청색광추정광량_sum,내부온도관측치_mean,내부온도관측치_min,내부습도관측치_mean,내부습도관측치_min,CO2관측치_mean,최근분무량_mean,true_pixel
CASE08,CASE08_02,0.869,data/train/CASE08/image/CASE08_02,data/train/CASE08/meta/CASE08_02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,364
CASE08,CASE08_03,1.273,data/train/CASE08/image/CASE08_03,data/train/CASE08/meta/CASE08_03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,633
CASE08,CASE08_04,1.748,data/train/CASE08/image/CASE08_04,data/train/CASE08/meta/CASE08_04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,236
CASE08,CASE08_05,2.36,data/train/CASE08/image/CASE08_05,data/train/CASE08/meta/CASE08_05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,597
CASE08,CASE08_06,3.329,data/train/CASE08/image/CASE08_06,data/train/CASE08/meta/CASE08_06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4074
CASE08,CASE08_07,4.571,data/train/CASE08/image/CASE08_07,data/train/CASE08/meta/CASE08_07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2382
CASE08,CASE08_08,6.537,data/train/CASE08/image/CASE08_08,data/train/CASE08/meta/CASE08_08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,21988
CASE08,CASE08_09,9.419,data/train/CASE08/image/CASE08_09,data/train/CASE08/meta/CASE08_09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2657
CASE08,CASE08_10,14.134,data/train/CASE08/image/CASE08_10,data/train/CASE08/meta/CASE08_10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,110390
CASE08,CASE08_11,19.147,data/train/CASE08/image/CASE08_11,data/train/CASE08/meta/CASE08_11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,4007
CASE69,CASE69_01,0.951,data/train/CASE69/image/CASE69_01,data/train/CASE69/meta/CASE69_01,2328.4580185413292,111.06419444444444,258466.89899999998,210247.18910000002,17843.708400000003,30376.0015,26.12124991019562,23.8999996185302,65.38409691916567,59.099998474121,437.80243055555553,111.06419444444444,93
CASE69,CASE69_02,1.243,data/train/CASE69/image/CASE69_02,data/train/CASE69/meta/CASE69_02,2331.3285716772007,109.47084722222219,258348.8909,210168.28955,17800.683600000004,30379.91775,26.338611061705443,24.1000003814697,60.31486096249682,54.599998474121,423.09791666666666,109.47084722222219,152
CASE69,CASE69_03,1.535,data/train/CASE69/image/CASE69_03,data/train/CASE69/meta/CASE69_03,2332.4060995578693,122.96570833333332,258391.44580000002,210177.57185,17837.089200000002,30376.784750000003,26.4442359010378,24.2999992370605,60.24263880252834,54.599998474121,423.40625,122.96570833333332,4
CASE69,CASE69_04,1.924,data/train/CASE69/image/CASE69_04,data/train/CASE69/meta/CASE69_04,2335.072678923599,121.58195833333333,258486.86365,210298.24175,17818.8864,30369.7355,26.439583267105906,24.2999992370605,62.46402763260733,55.7000007629394,432.07430555555555,121.58195833333333,15
CASE69,CASE69_05,2.381,data/train/CASE69/image/CASE69_05,data/train/CASE69/meta/CASE69_05,2340.773055195801,115.20602777777778,258376.84615,210214.70104999997,17792.4096,30369.735500000003,26.08513866927884,24.2000007629394,69.99152765538955,63.7000007629394,459.19652777777776,115.20602777777778,66
CASE69,CASE69_06,3.064,data/train/CASE69/image/CASE69_06,data/train/CASE69/meta/CASE69_06,2340.329571664326,106.96953472222222,258513.56515000004,210275.03599999996,17814.7494,30423.77975,26.111840215656454,24.0,71.58253448274398,65.0999984741211,456.6645833333333,106.96953472222222,238
CASE69,CASE69_07,4.12,data/train/CASE69/image/CASE69_07,data/train/CASE69/meta/CASE69_07,2336.7773247957157,107.26016666666663,258497.23395,210239.45385,17837.9166,30419.863500000003,26.241319416628905,24.1000003814697,72.34715278943378,67.6999969482421,474.60625,107.26016666666663,192
CASE69,CASE69_08,5.913,data/train/CASE69/image/CASE69_08,data/train/CASE69/meta/CASE69_08,2333.732678055756,111.63023611111112,258468.86344999995,210208.51285,17842.0536,30418.297000000006,26.226319412390346,24.2999992370605,72.7133332358466,65.1999969482421,539.1041666666666,111.63023611111112,122
CASE69,CASE69_09,7.045,data/train/CASE69/image/CASE69_09,data/train/CASE69/meta/CASE69_09,2326.8811280727314,122.76030555555553,258391.6606,210227.07744999998,17794.064400000003,30370.51875,26.58833329412668,24.3999996185302,73.72055550681218,69.3000030517578,455.9604166666667,122.76030555555553,224
CASE69,CASE69_10,8.571,data/train/CASE69/image/CASE69_10,data/train/CASE69/meta/CASE69_10,2315.344351053231,121.70964583333333,258446.70395,210197.68349999998,17820.5412,30428.479250000004,26.647013731797497,24.1000003814697,72.77805530230202,69.8000030517578,448.08680555555554,121.70964583333333,296
CASE69,CASE69_11,12.025,data/train/CASE69/image/CASE69_11,data/train/CASE69/meta/CASE69_11,2308.7916312813695,118.9639861111111,258516.36380000002,210253.3773,17818.059,30444.927500000005,27.08777777089009,24.1000003814697,74.94611129230921,71.3000030517578,451.6375,118.9639861111111,482
CASE69,CASE69_12,15.853,data/train/CASE69/image/CASE69_12,data/train/CASE69/meta/CASE69_12,2306.6270323395656,109.37631944444442,256190.31505000003,208410.84074999997,17666.644800000002,30112.8295,26.349409589502496,23.6000003814697,71.20805536243648,45.7999992370605,518.7697916666667,109.37631944444442,1089
CASE69,CASE69_13,19.756,data/train/CASE69/image/CASE69_13,data/train/CASE69/meta/CASE69_13,2304.542112946503,111.5900486111111,258564.2881,210287.41239999997,17828.8152,30448.060500000003,25.518923555480068,23.3999996185302,73.16874993642169,69.5999984741211,420.38125,111.5900486111111,632
CASE69,CASE69_14,25.514,data/train/CASE69/image/CASE69_14,data/train/CASE69/meta/CASE69_14,2289.1022951006817,108.46540277777777,258466.079,210225.5304,17837.9166,30402.632,25.571180437670773,23.2000007629394,74.65840286148917,70.0,436.9670138888889,108.46540277777777,733
CASE69,CASE69_15,33.227,data/train/CASE69/image/CASE69_15,data/train/CASE69/meta/CASE69_15,2261.464372515671,112.80240972222222,258497.67544999998,210239.45385,17846.1906,30412.031000000003,25.656180368529377,23.7000007629394,75.63704855442045,66.5,413.2347222222222,112.80240972222222,144
CASE69,CASE69_16,42.639,data/train/CASE69/image/CASE69_16,data/train/CASE69/meta/CASE69_16,2222.1831462383198,118.92294444444443,258393.66335000002,210165.19545,17802.3384,30426.129500000003,25.859027581744677,23.6000003814697,76.3326388729943,65.4000015258789,424.43611111111113,118.92294444444443,216
CASE69,CASE69_17,53.978,data/train/CASE69/image/CASE69_17,data/train/CASE69/meta/CASE69_17,2166.4005881547855,111.34104166666667,258445.03029999998,210219.34219999998,17808.9576,30416.730499999998,26.06451398531592,24.0,77.08409727414447,68.1999969482421,427.20972222222224,111.34104166666667,2216
CASE69,CASE69_18,65.967,data/train/CASE69/image/CASE69_18,data/train/CASE69/meta/CASE69_18,2089.7693013548787,96.82248611111112,258369.39155,210216.24809999997,17799.8562,30353.287249999998,26.25402756134664,24.2000007629394,76.77381943066914,65.5,418.03020833333335,96.82248611111112,1165
CASE69,CASE69_19,79.018,data/train/CASE69/image/CASE69_19,data/train/CASE69/meta/CASE69_19,2004.9133389592103,118.66232638888887,258524.98980000004,210213.15399999998,17852.809800000003,30459.026000000005,26.21444453795747,24.3999996185302,78.36708330843182,71.5,426.56180555555557,118.66232638888887,9117
CASE69,CASE69_20,99.009,data/train/CASE69/image/CASE69_20,data/train/CASE69/meta/CASE69_20,1917.8945281505517,108.86281249999999,258359.72489999997,210162.10135,17811.4398,30386.183750000004,25.884861007001625,23.8999996185302,78.72284719414179,69.4000015258789,432.9423611111111,108.86281249999999,21883
CASE69,CASE69_21,126.079,data/train/CASE69/image/CASE69_21,data/train/CASE69/meta/CASE69_21,1839.449643790715,118.30246527777777,258521.4752,210281.2242,17847.018,30393.233000000004,25.501805374357385,23.6000003814697,78.85673610634272,67.5,443.0986111111111,118.30246527777777,23029
CASE69,CASE69_22,153.766,data/train/CASE69/image/CASE69_22,data/train/CASE69/meta/CASE69_22,1753.104236483567,115.86918055555556,258471.9622,210194.5894,17852.8098,30424.563000000002,25.404305466678363,23.2999992370605,79.6614930603239,68.6999969482421,448.8173611111111,115.86918055555556,11734
CASE59,CASE59_01,0.291,data/train/CASE59/image/CASE59_01,data/train/CASE59/meta/CASE59_01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_02,0.875,data/train/CASE59/image/CASE59_02,data/train/CASE59/meta/CASE59_02,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_03,1.437,data/train/CASE59/image/CASE59_03,data/train/CASE59/meta/CASE59_03,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_04,1.813,data/train/CASE59/image/CASE59_04,data/train/CASE59/meta/CASE59_04,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_05,2.483,data/train/CASE59/image/CASE59_05,data/train/CASE59/meta/CASE59_05,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_06,3.719,data/train/CASE59/image/CASE59_06,data/train/CASE59/meta/CASE59_06,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
CASE59,CASE59_07,4.985,data/train/CASE59/image/CASE59_07,data/train/CASE59/meta/CASE59_07,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,42
CASE59,CASE59_08,7.0,data/train/CASE59/image/CASE59_08,data/train/CASE59/meta/CASE59_08,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,37
CASE59,CASE59_09,8.732,data/train/CASE59/image/CASE59_09,data/train/CASE59/meta/CASE59_09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,36
CASE59,CASE59_10,10.727,data/train/CASE59/image/CASE59_10,data/train/CASE59/meta/CASE59_10,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,115
CASE59,CASE59_11,13.95,data/train/CASE59/image/CASE59_11,data/train/CASE59/meta/CASE59_11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,109
CASE59,CASE59_12,17.931,data/train/CASE59/image/CASE59_12,data/train/CASE59/meta/CASE59_12,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,1591
CASE59,CASE59_13,23.123,data/train/CASE59/image/CASE59_13,data/train/CASE59/meta/CASE59_13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,119
CASE59,CASE59_14,32.079,data/train/CASE59/image/CASE59_14,data/train/CASE59/meta/CASE59_14,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,126
CASE59,CASE59_15,42.731,data/train/CASE59/image/CASE59_15,data/train/CASE59/meta/CASE59_15,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,70
CASE59,CASE59_16,53.559,data/train/CASE59/image/CASE59_16,data/train/CASE59/meta/CASE59_16,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,5757
CASE59,CASE59_17,69.067,data/train/CASE59/image/CASE59_17,data/train/CASE59/meta/CASE59_17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,29135
CASE59,CASE59_18,90.919,data/train/CASE59/image/CASE59_18,data/train/CASE59/meta/CASE59_18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,100681
CASE59,CASE59_19,115.96,data/train/CASE59/image/CASE59_19,data/train/CASE59/meta/CASE59_19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,56316
CASE59,CASE59_20,141.866,data/train/CASE59/image/CASE59_20,data/train/CASE59/meta/CASE59_20,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,118773
CASE59,CASE59_21,167.456,data/train/CASE59/image/CASE59_21,data/train/CASE59/meta/CASE59_21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,130064
CASE59,CASE59_22,183.925,data/train/CASE59/image/CASE59_22,data/train/CASE59/meta/CASE59_22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,271767
CASE59,CASE59_23,200.585,data/train/CASE59/image/CASE59_23,data/train/CASE59/meta/CASE59_23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,781338
CASE59,CASE59_24,214.632,data/train/CASE59/image/CASE59_24,data/train/CASE59/meta/CASE59_24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,439451
CASE59,CASE59_25,222.381,data/train/CASE59/image/CASE59_25,data/train/CASE59/meta/CASE59_25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,303349
CASE59,CASE59_26,227.741,data/train/CASE59/image/CASE59_26,data/train/CASE59/meta/CASE59_26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,547514
CASE59,CASE59_27,229.616,data/train/CASE59/image/CASE59_27,data/train/CASE59/meta/CASE59_27,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,747567
CASE59,CASE59_28,227.606,data/train/CASE59/image/CASE59_28,data/train/CASE59/meta/CASE59_28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,396413
CASE59,CASE59_29,233.216,data/train/CASE59/image/CASE59_29,data/train/CASE59/meta/CASE59_29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,241075
CASE59,CASE59_30,233.949,data/train/CASE59/image/CASE59_30,data/train/CASE59/meta/CASE59_30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,191393
CASE59,CASE59_31,237.722,data/train/CASE59/image/CASE59_31,data/train/CASE59/meta/CASE59_31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,212897
CASE59,CASE59_32,235.496,data/train/CASE59/image/CASE59_32,data/train/CASE59/meta/CASE59_32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,89977
CASE59,CASE59_33,231.617,data/train/CASE59/image/CASE59_33,data/train/CASE59/meta/CASE59_33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,134267
CASE50,CASE50_01,0.152,data/train/CASE50/image/CASE50_01,data/train/CASE50/meta/CASE50_01,2194.0385090112686,756.9441388888889,213172.66064999998,213172.66064999998,0.0,0.0,27.104027597109475,23.200000762939453,40.57652776903576,31.700000762939453,539.2875,756.9441388888889,0
CASE50,CASE50_02,1.024,data/train/CASE50/image/CASE50_02,data/train/CASE50/meta/CASE50_02,2160.1046570539474,743.9756527777778,213095.30814999997,213095.30814999997,0.0,0.0,30.800624932183158,22.39999961853028,47.81479162110223,39.20000076293945,491.8152777777778,743.9756527777778,0
CASE50,CASE50_03,0.783,data/train/CASE50/image/CASE50_03,data/train/CASE50/meta/CASE50_03,2217.863739490509,730.5338472222222,213104.59045,213104.59045,0.0,0.0,29.97923592593935,22.39999961853028,40.77979164653354,26.799999237060547,506.9298611111111,730.5338472222222,0
CASE50,CASE50_04,1.086,data/train/CASE50/image/CASE50_04,data/train/CASE50/meta/CASE50_04,2209.820572376251,689.6100625,213133.9844,213133.9844,0.0,0.0,31.48555544614792,27.600000381469727,33.59045126570596,22.89999961853028,508.24861111111113,689.6100625,0
CASE50,CASE50_05,1.665,data/train/CASE50/image/CASE50_05,data/train/CASE50/meta/CASE50_05,2291.497951745987,705.9739861111111,213189.67819999997,213189.67819999997,0.0,0.0,27.125069391727447,22.39999961853028,38.76145833995607,28.0,522.4604166666667,705.9739861111111,0
CASE50,CASE50_06,2.174,data/train/CASE50/image/CASE50_06,data/train/CASE50/meta/CASE50_06,2302.518944978714,758.5810902777778,213243.82495,213243.82495,0.0,0.0,26.553680511315665,24.39999961853028,44.698888815773856,34.79999923706055,502.8798611111111,758.5810902777778,0
CASE50,CASE50_07,2.637,data/train/CASE50/image/CASE50_07,data/train/CASE50/meta/CASE50_07,2309.6027612686157,743.5961041666668,213168.0195,213168.0195,0.0,0.0,26.543194270133974,24.799999237060547,47.661736045943364,40.29999923706055,498.5104166666667,743.5961041666668,0
CASE50,CASE50_08,3.762,data/train/CASE50/image/CASE50_08,data/train/CASE50/meta/CASE50_08,2319.2438955307007,692.9398194444444,213186.58409999998,213186.58409999998,0.0,0.0,26.615624928474425,24.5,54.784236107932195,50.400001525878906,500.74791666666664,692.9398194444444,0
CASE50,CASE50_09,4.918,data/train/CASE50/image/CASE50_09,data/train/CASE50/meta/CASE50_09,2331.347675919533,719.3354166666667,213251.56019999998,213251.56019999998,0.0,0.0,27.015971989101836,25.39999961853028,57.71083326869541,50.900001525878906,488.01666666666665,719.3354166666667,0
CASE50,CASE50_10,6.367,data/train/CASE50/image/CASE50_10,data/train/CASE50/meta/CASE50_10,2355.6676963567734,639.7330694444445,213282.50119999997,213282.50119999997,0.0,0.0,26.520937357346217,24.600000381469727,52.64708332618078,47.79999923706055,493.4732638888889,639.7330694444445,26
CASE50,CASE50_11,7.64,data/train/CASE50/image/CASE50_11,data/train/CASE50/meta/CASE50_11,2345.3662009239197,730.2668819444444,212054.1435,212054.1435,0.0,0.0,28.242708130677542,25.799999237060547,48.40437503125933,27.200000762939453,529.3944444444444,730.2668819444444,77
CASE50,CASE50_12,8.572,data/train/CASE50/image/CASE50_12,data/train/CASE50/meta/CASE50_12,2317.443598628044,766.3717569444445,213282.50119999997,213282.50119999997,0.0,0.0,31.412777688768173,29.799999237060547,47.94298611746894,33.900001525878906,535.4694444444444,766.3717569444445,570
CASE50,CASE50_13,12.48,data/train/CASE50/image/CASE50_13,data/train/CASE50/meta/CASE50_13,2359.3008799552917,755.2920833333334,213296.42464999997,213296.42464999997,0.0,0.0,29.21249990463257,24.799999237060547,51.37576387061013,27.89999961853028,517.4486111111111,755.2920833333334,11959
CASE50,CASE50_14,16.644,data/train/CASE50/image/CASE50_14,data/train/CASE50/meta/CASE50_14,2430.3392577171326,740.6535833333335,198532.0139,182548.80589999998,9779.867999999999,6203.339999999997,26.7311110218366,22.39999961853028,55.01583333810171,21.5,519.3111111111111,740.6535833333335,15114
CASE50,CASE50_15,21.881,data/train/CASE50/image/CASE50_15,data/train/CASE50/meta/CASE50_15,2439.1685947179794,663.3794513888889,162024.93865000003,106494.28085,34094.6718,21435.985999999997,27.59045129948192,22.600000381469727,54.64892357587814,30.89999961853028,512.7159722222223,663.3794513888889,55866
CASE50,CASE50_16,26.947,data/train/CASE50/image/CASE50_16,data/train/CASE50/meta/CASE50_16,2436.720291852951,716.2544722222223,162064.84550000002,106438.58705,34095.4992,21530.759249999996,28.03770829041799,22.799999237060547,55.3813887808058,35.5,521.4423611111112,716.2544722222223,67653
CASE50,CASE50_17,30.686,data/train/CASE50/image/CASE50_17,data/train/CASE50/meta/CASE50_17,2422.9583734869957,702.7590833333334,161867.92770000006,106365.87569999999,34072.331999999995,21429.719999999994,29.63739582631323,27.799999237060547,55.014965352747176,35.70000076293945,547.5263888888888,702.7590833333334,67836
CASE50,CASE50_18,35.432,data/train/CASE50/image/CASE50_18,data/train/CASE50/meta/CASE50_18,2448.124258875847,754.6606736111112,162053.99455000003,106512.84545000001,34100.463599999995,21440.685499999992,30.33437495496538,27.200000762939453,55.66576384703318,42.0,523.24375,754.6606736111112,159521
CASE50,CASE50_19,40.723,data/train/CASE50/image/CASE50_19,data/train/CASE50/meta/CASE50_19,2576.1962534189224,611.7019791666665,162098.15725000002,106481.90445,34098.80879999999,21517.443999999992,26.422013775507608,22.100000381469727,53.84923607243432,31.299999237060547,508.09791666666666,611.7019791666665,238633
CASE50,CASE50_20,50.393,data/train/CASE50/image/CASE50_20,data/train/CASE50/meta/CASE50_20,2598.1553436517715,698.5357638888888,162103.9574,106454.05755,34112.874599999996,21537.025249999995,26.660555440849727,23.0,53.88576387431886,20.600000381469727,536.2548611111112,698.5357638888888,262421
CASE50,CASE50_21,60.21,data/train/CASE50/image/CASE50_21,data/train/CASE50/meta/CASE50_21,2596.79327917099,716.1365694444445,162037.19250000003,106492.73379999999,34103.773199999996,21440.685499999992,28.163090232345795,25.600000381469727,54.456979123751324,32.70000076293945,539.8861111111111,716.1365694444445,302442
CASE50,CASE50_22,72.274,data/train/CASE50/image/CASE50_22,data/train/CASE50/meta/CASE50_22,2664.1549884080887,703.837875,162053.42835000006,106464.8869,34107.9102,21480.63124999999,28.064965195126003,25.100000381469727,54.003576413790384,36.09999847412109,522.6722222222222,703.837875,450007
CASE50,CASE50_23,86.97,data/train/CASE50/image/CASE50_23,data/train/CASE50/meta/CASE50_23,2847.4513844251633,756.4449791666667,162134.50690000004,106508.2043,34096.32659999999,21529.97599999999,21.931527667575413,18.299999237060547,51.75944450034036,24.600000381469727,508.3902777777778,756.4449791666667,466385
CASE50,CASE50_24,100.123,data/train/CASE50/image/CASE50_24,data/train/CASE50/meta/CASE50_24,2846.0853794813156,678.4813888888889,161933.0162,106412.28719999999,34084.742999999995,21435.985999999994,23.86722209718492,22.299999237060547,52.42819446457757,31.5,499.39444444444445,678.4813888888889,448930
CASE50,CASE50_25,113.281,data/train/CASE50/image/CASE50_25,data/train/CASE50/meta/CASE50_25,2814.939134001732,729.8962638888889,161978.8689,106447.86935,34086.39779999999,21444.601749999994,24.777083207501306,21.299999237060547,51.76381943888134,31.100000381469727,523.8763888888889,729.8962638888889,513184
CASE50,CASE50_26,144.931,data/train/CASE50/image/CASE50_26,data/train/CASE50/meta/CASE50_26,2889.6028393507004,714.7639236111111,162117.50450000004,106480.35739999998,34108.73759999999,21528.40949999999,27.932777694861095,22.39999961853028,54.11770832008786,31.799999237060547,576.6430555555555,714.7639236111111,864763
CASE50,CASE50_27,164.29,data/train/CASE50/image/CASE50_27,data/train/CASE50/meta/CASE50_27,2818.712811112404,704.4344166666666,161992.71455000003,106467.98099999999,34086.3978,21438.335749999995,27.562395763397216,22.39999961853028,54.86409724023607,36.0,570.8645833333334,704.4344166666666,710691
CASE50,CASE50_28,183.74,data/train/CASE50/image/CASE50_28,data/train/CASE50/meta/CASE50_28,871.2707520462573,755.818034722222,162027.3131,106495.82789999997,34095.4992,21435.98599999999,26.528402656979033,22.100000381469727,54.9714583184984,41.29999923706055,528.8833333333333,755.818034722222,1205272
CASE67,CASE67_01,1.652,data/train/CASE67/image/CASE67_01,data/train/CASE67/meta/CASE67_01,2019.6414856314586,688.2683055555556,0.0,0.0,0.0,0.0,29.495867909325455,24.0,34.469930673970076,28.7000007629394,502.2427083333333,688.2683055555556,0
CASE67,CASE67_02,2.089,data/train/CASE67/image/CASE67_02,data/train/CASE67/meta/CASE67_02,2020.4346408843926,757.7854166666667,0.0,0.0,0.0,0.0,32.94763870967754,22.1000003814697,42.58444442351655,38.2000007629394,448.96736111111113,757.7854166666667,6
CASE67,CASE67_03,1.986,data/train/CASE67/image/CASE67_03,data/train/CASE67/meta/CASE67_03,2137.5122671723293,743.0728124999999,148502.20249999998,123145.18,7810.656000000001,17546.3665,31.298020790020583,21.7999992370605,38.12048583163151,28.6000003814697,464.6746527777778,743.0728124999999,7
CASE67,CASE67_04,3.002,data/train/CASE67/image/CASE67_04,data/train/CASE67/meta/CASE67_04,2115.9356390237735,705.3916944444445,213248.4661,213248.4661,0.0,0.0,32.74423600567707,27.5,32.022048756811316,29.7999992370605,460.2701388888889,705.3916944444445,0
CASE67,CASE67_05,3.863,data/train/CASE67/image/CASE67_05,data/train/CASE67/meta/CASE67_05,2243.8268959522175,758.0255902777778,213270.12479999996,213270.12479999996,0.0,0.0,28.27368039157651,24.1000003814697,36.54246530797742,28.6000003814697,487.12083333333334,758.0255902777778,6
CASE67,CASE67_06,4.91,data/train/CASE67/image/CASE67_06,data/train/CASE67/meta/CASE67_06,2270.8001257181104,744.3024722222221,213250.01314999998,213250.01314999998,0.0,0.0,28.02562488317485,25.3999996185302,41.91062495443552,36.7000007629394,470.93125,744.3024722222221,79
CASE67,CASE67_07,6.24,data/train/CASE67/image/CASE67_07,data/train/CASE67/meta/CASE67_07,2293.259909749024,731.0348124999999,213251.56019999998,213251.56019999998,0.0,0.0,27.867777816454538,26.6000003814697,45.12625003920657,40.099998474121,464.9763888888889,731.0348124999999,86
CASE67,CASE67_08,7.332,data/train/CASE67/image/CASE67_08,data/train/CASE67/meta/CASE67_08,2301.2066404223374,719.8587083333333,213177.30180000002,213177.30180000002,0.0,0.0,27.83368049992451,26.3999996185302,52.32017363574766,47.0,466.303125,719.8587083333333,156
CASE67,CASE67_09,8.806,data/train/CASE67/image/CASE67_09,data/train/CASE67/meta/CASE67_09,2310.6430732011722,706.7696597222223,213231.44855,213231.44855,0.0,0.0,27.815625035762746,26.2999992370605,56.84743054178022,40.2999992370605,458.0236111111111,706.7696597222223,218
CASE67,CASE67_10,11.106,data/train/CASE67/image/CASE67_10,data/train/CASE67/meta/CASE67_10,2339.6807968616417,759.1043819444445,213186.5841,213186.5841,0.0,0.0,27.245277652475522,25.2999992370605,51.23041671117143,46.099998474121,460.50555555555553,759.1043819444445,240
CASE67,CASE67_11,13.052,data/train/CASE67/image/CASE67_11,data/train/CASE67/meta/CASE67_11,2312.490858852856,709.6808263888889,213293.33054999998,213293.33054999998,0.0,0.0,28.802222193611954,26.3999996185302,48.87951384650332,41.9000015258789,484.6451388888889,709.6808263888889,167
CASE67,CASE67_12,15.382,data/train/CASE67/image/CASE67_12,data/train/CASE67/meta/CASE67_12,2241.391983389848,763.6739722222222,213212.88395,213212.88395,0.0,0.0,31.893402565850103,29.3999996185302,48.68250003655748,40.2000007629394,476.5409722222222,763.6739722222222,201
CASE67,CASE67_13,19.995,data/train/CASE67/image/CASE67_13,data/train/CASE67/meta/CASE67_13,2297.4543792009285,745.6463263888888,213220.6192,213220.6192,0.0,0.0,29.90354152917858,25.3999996185302,50.37402766015791,36.5,481.1298611111111,745.6463263888888,230
CASE67,CASE67_14,23.454,data/train/CASE67/image/CASE67_14,data/train/CASE67/meta/CASE67_14,2391.035807251923,735.5534791666666,213369.136,213369.136,0.0,0.0,27.449722145663326,23.3999996185302,52.73583328988813,20.7000007629394,498.89375,735.5534791666666,19585
CASE67,CASE67_15,29.242,data/train/CASE67/image/CASE67_15,data/train/CASE67/meta/CASE67_15,2388.2176827192234,725.7330138888889,213296.42464999997,213296.42464999997,0.0,0.0,28.600694380866116,23.2999992370605,51.556666657659704,27.5,483.5208333333333,725.7330138888889,26577
CASE67,CASE67_16,35.084,data/train/CASE67/image/CASE67_16,data/train/CASE67/meta/CASE67_16,2386.3202326297687,709.1030000000001,213245.37199999997,213245.37199999997,0.0,0.0,28.783784739838666,23.8999996185302,54.10805546177754,36.2999992370605,491.49861111111113,709.1030000000001,50267
CASE67,CASE67_17,41.499,data/train/CASE67/image/CASE67_17,data/train/CASE67/meta/CASE67_17,2367.0045542716907,761.2725069444443,213325.8186,213325.8186,0.0,0.0,30.42923598951759,27.6000003814697,53.14374998940358,33.099998474121,512.7520833333333,761.2725069444443,78779
CASE67,CASE67_18,48.152,data/train/CASE67/image/CASE67_18,data/train/CASE67/meta/CASE67_18,2411.3516131639417,744.0173541666667,213301.06579999998,213301.06579999998,0.0,0.0,31.16381933954023,27.3999996185302,55.63222222593092,38.2999992370605,481.9326388888889,744.0173541666667,89135
CASE67,CASE67_19,56.159,data/train/CASE67/image/CASE67_19,data/train/CASE67/meta/CASE67_19,2650.2865670919346,738.2245694444443,213253.10725,213253.10725,0.0,0.0,27.22430544031986,22.3999996185302,53.61840283075964,29.3999996185302,474.4555555555556,738.2245694444443,122682
CASE67,CASE67_20,69.652,data/train/CASE67/image/CASE67_20,data/train/CASE67/meta/CASE67_20,2577.6778942048477,723.2913611111112,213246.91905,213246.91905,0.0,0.0,27.388333201408347,24.1000003814697,54.327361096276135,18.7000007629394,503.80034722222223,723.2913611111112,139075
