path,file_name,leaf_weight,img_path,meta_path,EC관측치_sum,최근분무량_sum,총추정광량_sum,백색광추정광량_sum,적색광추정광량_sum,청색광추정광량_sum,내부온도관측치_mean,내부온도관측치_min,내부습도관측치_mean,내부습도관측치_min,CO2관측치_mean,최근분무량_mean,true_pixel,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
CASE60,CASE60_22,38.521,data/train/CASE60/image/CASE60_22,data/train/CASE60/meta/CASE60_22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,88306,16.686018,-19.664818,0.6277719,1.5937508,8.865623,13.83625,-8.909769,-9.998964,4.2958317,-10.289803,-7.37414,14.1008835,-6.7426896,-10.832968,-0.10274547,-0.17054039,16.89991,-0.9955313,0.030095415,7.6845155,-16.484024,15.90382,6.9884553,0.21142605,12.224639,-0.086910926,-1.828934,14.532174,-1.4492122,0.59686613,-3.9404557,-15.163044,-13.205411,-5.5151453,10.561667,-3.6637244,9.547254,-13.021397,-14.48872,14.164019,-1.1341587,-11.306169,9.378741,-14.05,14.5188055,-10.108076,-13.365101,-9.693289,-13.008514,10.865997,-14.132453,0.50195044,0.60703784,13.8216,16.047092,-9.120851,-0.09543272,4.3643274,5.015232,12.564518,-6.8070045,-5.098174,7.885608,3.9660153,14.485593,-1.5171869,-1.4568466,-13.661831,-19.184105,10.094326,-0.7137838,-12.467766,-6.366692,-4.437716,6.980999,-0.82657385,9.115678,4.022135,5.886476,0.5257365,0.6241279,-9.701313,4.8507314,-1.9741709,5.9251885,12.793758,-15.686274,-11.473182,-13.665241,-5.950175,10.904999,-8.451682,2.5377882,17.192963,-12.527908,3.6958091,-9.936593,5.054758,5.0837436,0.48465914,-0.17831337,8.448771,-7.544393,-0.511877,-15.285613,-5.007006,12.354693,8.249872,0.5409695,10.54473,10.060526,-7.6315722,-10.461594,-8.825863,-0.60337937,10.737715,16.719702,-0.76593643,-6.615811,-16.320837,13.986521,0.6381851,-14.722993,-12.340531,-0.4812999,10.315336,0.7933575,-15.100157
CASE60,CASE60_23,35.483,data/train/CASE60/image/CASE60_23,data/train/CASE60/meta/CASE60_23,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,77301,15.880645,-18.717484,0.5918911,1.523734,8.444484,13.168321,-8.485127,-9.541948,4.0815,-9.816981,-7.0282373,13.415557,-6.408511,-10.285886,-0.14693534,-0.18035011,16.07438,-0.9227156,0.03987223,7.2360606,-15.657765,15.148807,6.6560717,0.19948004,11.594451,-0.12575701,-1.7551329,13.763871,-1.3961325,0.5841759,-3.7677028,-14.396722,-12.537671,-5.2568808,10.059444,-3.4594924,9.07877,-12.401707,-13.808675,13.472836,-1.0988629,-10.736809,8.912625,-13.4126425,13.748495,-9.601282,-12.722385,-9.243587,-12.331582,10.33395,-13.440462,0.46569186,0.57852405,13.147123,15.290015,-8.672012,-0.10557396,4.150019,4.7847033,12.002188,-6.50645,-4.861653,7.505588,3.7360013,13.778349,-1.4725021,-1.3598155,-12.973364,-18.201948,9.592664,-0.6770225,-11.8309145,-6.0704894,-4.2279997,6.6411314,-0.84034044,8.6696,3.8533328,5.592424,0.5183107,0.6453076,-9.206604,4.638137,-1.8666487,5.6601286,12.165232,-14.935747,-10.935579,-12.99836,-5.666531,10.333802,-8.034252,2.3995235,16.341751,-11.910345,3.4785347,-9.469071,4.797344,4.8487034,0.48021787,-0.15781315,8.061439,-7.201333,-0.5091929,-14.54995,-4.766991,11.708654,7.822337,0.5505653,10.005695,9.586398,-7.255359,-9.980957,-8.399162,-0.5604617,10.2465315,15.887091,-0.7697978,-6.3414416,-15.528588,13.298377,0.64799863,-13.988062,-11.750627,-0.43827316,9.819823,0.7308884,-14.353633
CASE60,CASE60_24,30.554,data/train/CASE60/image/CASE60_24,data/train/CASE60/meta/CASE60_24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,108546,15.960668,-18.813276,0.56101143,1.5501246,8.541664,13.238165,-8.530711,-9.648905,4.112678,-9.881575,-7.0583367,13.482496,-6.436325,-10.407026,-0.17037828,-0.19531444,16.193468,-0.9330415,0.029340936,7.3030095,-15.764533,15.274491,6.7179937,0.16938162,11.6968975,-0.14556368,-1.7370034,13.907356,-1.3629735,0.5840275,-3.7136717,-14.530519,-12.646606,-5.2597213,10.145732,-3.500334,9.163916,-12.431018,-13.951675,13.609714,-1.1012889,-10.794318,8.979782,-13.544908,13.846533,-9.66005,-12.843472,-9.3586855,-12.424302,10.418953,-13.54384,0.43557933,0.5402089,13.260409,15.443158,-8.758374,-0.120331295,4.2051096,4.828508,12.0617485,-6.551257,-4.908249,7.533103,3.7797005,13.847347,-1.4602785,-1.3310896,-13.090034,-18.333569,9.721063,-0.64002717,-11.94804,-6.0807805,-4.253666,6.7040334,-0.83043337,8.756128,3.9214451,5.644366,0.5053366,0.6663571,-9.254849,4.676165,-1.9017134,5.703346,12.237598,-15.073325,-10.985767,-13.051063,-5.7087064,10.390193,-8.104393,2.4081986,16.44925,-11.941829,3.4838734,-9.567869,4.8114524,4.9070945,0.4547856,-0.17579418,8.12715,-7.2155375,-0.49976626,-14.665124,-4.815526,11.812957,7.877616,0.5566218,10.097993,9.682625,-7.3024135,-10.034564,-8.457521,-0.5134736,10.32641,16.021605,-0.7659658,-6.4048176,-15.6014385,13.399303,0.6671149,-14.065038,-11.834923,-0.4226501,9.901217,0.7377291,-14.480951
CASE60,CASE60_25,27.781,data/train/CASE60/image/CASE60_25,data/train/CASE60/meta/CASE60_25,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85920,16.274385,-19.181461,0.5189683,1.5991652,8.693761,13.497316,-8.715412,-9.83497,4.197966,-10.074987,-7.1713214,13.727397,-6.594908,-10.65359,-0.13592076,-0.15488246,16.495682,-0.9482636,0.042193424,7.4703517,-16.068773,15.5856,6.8347783,0.15631244,11.958648,-0.14779589,-1.7619185,14.225801,-1.3701687,0.56664884,-3.7473383,-14.841432,-12.975995,-5.3558507,10.319356,-3.6281948,9.369448,-12.643316,-14.23009,13.923481,-1.0861069,-11.04078,9.163127,-13.810254,14.160644,-9.849463,-13.132571,-9.519086,-12.6882715,10.608722,-13.833105,0.4650982,0.5201158,13.533577,15.761448,-8.90176,-0.11400554,4.3103266,4.9445057,12.302147,-6.674639,-5.035925,7.6767917,3.8818355,14.119432,-1.4818419,-1.3281239,-13.347259,-18.681267,9.974155,-0.6650637,-12.199219,-6.1989675,-4.313504,6.8282933,-0.83755845,8.944245,3.9956274,5.762953,0.51056063,0.6385703,-9.456911,4.756495,-1.9559472,5.7877755,12.475581,-15.39916,-11.203628,-13.253174,-5.8334074,10.616458,-8.282465,2.472312,16.809086,-12.17386,3.5308774,-9.728704,4.896533,5.008661,0.4178703,-0.1936086,8.263573,-7.329889,-0.4501176,-14.978737,-4.9027615,12.041225,8.064813,0.54373187,10.332958,9.866609,-7.461055,-10.242794,-8.614757,-0.53619564,10.514305,16.317612,-0.7868698,-6.530091,-15.873465,13.652061,0.63845754,-14.365079,-12.015795,-0.44835708,10.092107,0.7654226,-14.792445
CASE60,CASE60_26,26.545,data/train/CASE60/image/CASE60_26,data/train/CASE60/meta/CASE60_26,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,68220,16.202631,-19.201897,0.5363041,1.5865241,8.7217655,13.485338,-8.743376,-9.877284,4.1257806,-10.195634,-7.2163196,13.7150545,-6.5715404,-10.628895,-0.23823813,-0.15694785,16.5204,-0.91107416,0.052910928,7.363498,-16.026577,15.48722,6.9245157,0.14645155,11.950747,-0.16696703,-1.7906349,14.184772,-1.4214805,0.61919475,-3.723662,-14.821222,-12.934969,-5.280185,10.25905,-3.5939348,9.263403,-12.718053,-14.345452,13.879749,-1.1457753,-11.024343,9.17384,-13.920025,14.086503,-9.775827,-13.053595,-9.589976,-12.710292,10.626794,-13.839222,0.45528546,0.5399131,13.563603,15.790386,-9.00705,-0.1343812,4.2971396,4.951353,12.35983,-6.680932,-4.967303,7.6984434,3.8134868,14.043846,-1.4743919,-1.2697371,-13.349631,-18.62932,10.001005,-0.61239076,-12.229683,-6.115019,-4.323721,6.932448,-0.8545968,8.961087,3.9937,5.7868686,0.49053678,0.68978363,-9.39377,4.761095,-1.992846,5.911233,12.534043,-15.440948,-11.170133,-13.285045,-5.7584653,10.582325,-8.295325,2.5032253,16.754639,-12.088542,3.5575306,-9.812552,4.885115,5.0224733,0.35589898,-0.17575108,8.331772,-7.3276486,-0.5228958,-14.971215,-4.889954,12.036688,8.025319,0.5134569,10.322466,9.912236,-7.438141,-10.239672,-8.648896,-0.46291617,10.572697,16.31408,-0.82753253,-6.584646,-15.8404875,13.708138,0.67407733,-14.349473,-12.029975,-0.38772282,10.005459,0.6696974,-14.704002
CASE60,CASE60_27,22.951,data/train/CASE60/image/CASE60_27,data/train/CASE60/meta/CASE60_27,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,86980,16.354042,-19.352085,0.5473187,1.6226133,8.804897,13.665163,-8.794722,-9.961361,4.094841,-10.336303,-7.2579627,13.82458,-6.5685706,-10.744494,-0.25863847,-0.15864488,16.692144,-0.85139066,0.08392779,7.436002,-16.182047,15.648809,6.9745054,0.1548542,12.031898,-0.17542319,-1.8166533,14.307755,-1.421093,0.6326675,-3.6890988,-14.991687,-13.07437,-5.344662,10.342013,-3.6489286,9.355825,-12.820688,-14.474656,14.034105,-1.2174809,-11.143794,9.319745,-14.052179,14.202208,-9.862884,-13.192772,-9.687961,-12.854421,10.694434,-14.054596,0.39570975,0.5434387,13.647853,15.983521,-9.084717,-0.15480787,4.336375,4.979788,12.556781,-6.7345934,-5.024598,7.74905,3.7905488,14.139833,-1.5045536,-1.27027,-13.466322,-18.823202,10.10663,-0.61975193,-12.346619,-6.1326933,-4.330151,7.045954,-0.8795784,9.064707,3.9706023,5.842863,0.5741174,0.69500446,-9.470079,4.7877507,-2.0123897,5.9875917,12.620817,-15.624398,-11.265641,-13.409989,-5.7862062,10.670441,-8.36329,2.5128746,16.904161,-12.208222,3.5772119,-9.926959,4.9193325,5.0556655,0.2983178,-0.1751184,8.427078,-7.362813,-0.54608023,-15.143545,-4.9541783,12.1473875,8.066509,0.5191864,10.456137,10.050216,-7.530962,-10.325566,-8.774142,-0.5003513,10.654005,16.47485,-0.8215444,-6.6831126,-15.974904,13.893016,0.6816486,-14.48781,-12.155452,-0.40645894,10.083492,0.6583379,-14.794578
CASE60,CASE60_28,20.863,data/train/CASE60/image/CASE60_28,data/train/CASE60/meta/CASE60_28,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,85359,16.099165,-18.988535,0.48172942,1.6309379,8.660391,13.407669,-8.661334,-9.778575,4.1392875,-9.979262,-7.0651217,13.568363,-6.487125,-10.647416,-0.11007367,-0.1517636,16.331003,-0.94232213,0.06629608,7.3820515,-15.926495,15.419318,6.83738,0.14417537,11.84891,-0.17725791,-1.7566174,14.103829,-1.3401036,0.57522976,-3.6816587,-14.740408,-12.886218,-5.2970924,10.196597,-3.6401772,9.26663,-12.505617,-14.163338,13.809518,-1.1329083,-10.967153,9.11916,-13.737294,14.086697,-9.74937,-13.0279045,-9.463111,-12.62683,10.526412,-13.796599,0.443264,0.5489124,13.4682255,15.719072,-8.87603,-0.13473177,4.313194,4.954231,12.244642,-6.630343,-4.975501,7.6519575,3.8220322,13.951484,-1.4356381,-1.3048941,-13.258304,-18.534456,9.964652,-0.6607457,-12.130465,-6.081623,-4.333328,6.763934,-0.8078984,8.843972,3.9243615,5.742635,0.47905102,0.5651371,-9.359636,4.7262383,-2.0199795,5.7943873,12.391843,-15.314676,-11.128981,-13.115485,-5.7893014,10.60686,-8.215253,2.4903135,16.654552,-12.0672245,3.515487,-9.6485815,4.8122206,4.999705,0.3301021,-0.18991023,8.238939,-7.231968,-0.45277062,-14.856326,-4.8670607,11.952678,8.01098,0.48032403,10.27887,9.803146,-7.4506426,-10.152869,-8.5572815,-0.51853913,10.423873,16.204386,-0.7518341,-6.5297604,-15.697102,13.608642,0.5946154,-14.199714,-11.847526,-0.4089601,9.949762,0.6943025,-14.6496935
CASE60,CASE60_29,18.516,data/train/CASE60/image/CASE60_29,data/train/CASE60/meta/CASE60_29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,81085,15.269612,-18.048391,0.45377862,1.5243748,8.242649,12.741202,-8.2642145,-9.335062,3.9358652,-9.544747,-6.750689,12.8499775,-6.17756,-10.039225,-0.18006743,-0.13179104,15.486287,-0.8768917,0.09154787,6.896969,-15.098711,14.622398,6.5100555,0.123330474,11.197946,-0.20425154,-1.6765496,13.322963,-1.3467059,0.5566898,-3.4988422,-13.947173,-12.244882,-4.9888806,9.656549,-3.4268272,8.746353,-11.935675,-13.524573,13.101249,-1.0710881,-10.401325,8.637258,-13.126227,13.263903,-9.22686,-12.359001,-8.999654,-11.953775,9.998635,-13.073844,0.43590498,0.51435405,12.76374,14.90675,-8.434256,-0.11941575,4.0954947,4.737108,11.66453,-6.2887487,-4.7530746,7.2869453,3.6252663,13.229594,-1.3712741,-1.154087,-12.569571,-17.512753,9.485297,-0.6196792,-11.491777,-5.787412,-4.1304326,6.4695415,-0.82286084,8.4240885,3.7895722,5.43886,0.46403554,0.59791523,-8.839634,4.5102744,-1.9182377,5.5512266,11.80563,-14.577275,-10.590235,-12.432442,-5.4843583,9.992987,-7.810916,2.35043,15.803891,-11.442393,3.3031046,-9.179498,4.560454,4.769258,0.3114301,-0.1786922,7.8644676,-6.8966446,-0.42863828,-14.106671,-4.6143622,11.295779,7.605378,0.49860117,9.77231,9.338743,-7.0432553,-9.653201,-8.13358,-0.45432484,9.949411,15.33365,-0.79148847,-6.252996,-14.887048,12.877413,0.61368376,-13.455131,-11.240279,-0.34725657,9.423975,0.60133713,-13.896766
CASE60,CASE60_30,18.501,data/train/CASE60/image/CASE60_30,data/train/CASE60/meta/CASE60_30,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,66379,15.61273,-18.688126,0.5551956,1.4963435,8.428979,13.106322,-8.497552,-9.571556,4.0678687,-9.934764,-7.014471,13.267716,-6.3656797,-10.144537,-0.24657261,-0.18573405,15.934055,-0.9551211,0.05065494,6.949901,-15.546041,14.925646,6.7612815,0.1431825,11.543828,-0.19331743,-1.7384331,13.547446,-1.5457498,0.66448104,-3.7146952,-14.243391,-12.466346,-5.069858,9.933655,-3.4607337,8.89635,-12.472361,-13.942701,13.338398,-1.2140888,-10.688064,8.854717,-13.522148,13.556189,-9.437498,-12.573638,-9.213859,-12.309534,10.297148,-13.368332,0.5933305,0.61806405,13.093957,15.209867,-8.721726,-0.10351326,4.115037,4.82553,12.001468,-6.449197,-4.7445154,7.575445,3.6832826,13.611057,-1.4548755,-1.2194108,-12.870832,-17.983557,9.679812,-0.67362916,-11.73952,-5.977876,-4.341989,6.6551533,-0.8712783,8.618979,3.876889,5.600451,0.48413768,0.6895369,-9.108199,4.619329,-1.9919677,5.8111567,12.263916,-14.913093,-10.9073105,-12.913138,-5.6396036,10.2896385,-7.964929,2.432936,16.187834,-11.716989,3.5220637,-9.446283,4.799606,4.8824134,0.36431587,-0.23093441,8.070059,-7.209054,-0.49762452,-14.480507,-4.675634,11.604849,7.804702,0.49508676,9.962198,9.543082,-7.1694202,-9.916902,-8.339424,-0.4568774,10.306618,15.714917,-0.849964,-6.42139,-15.345207,13.250932,0.6342907,-13.876595,-11.633188,-0.35092914,9.562999,0.55770963,-14.194306
CASE60,CASE60_31,17.354,data/train/CASE60/image/CASE60_31,data/train/CASE60/meta/CASE60_31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,15405,15.761527,-18.866783,0.5576903,1.475791,8.526425,13.171548,-8.532894,-9.650418,4.116422,-9.958833,-7.02781,13.392725,-6.44727,-10.258708,-0.24560344,-0.18407565,16.093515,-0.9334085,0.053574514,7.0276623,-15.630775,15.124385,6.773629,0.14447792,11.688126,-0.20889463,-1.7481381,13.71917,-1.5511878,0.67423177,-3.7058988,-14.364785,-12.574113,-5.1686225,10.004252,-3.482282,8.988451,-12.545167,-14.026503,13.49085,-1.2063427,-10.731462,8.898813,-13.628646,13.682191,-9.559316,-12.716321,-9.308791,-12.358374,10.351118,-13.447374,0.577517,0.60316354,13.214159,15.3585415,-8.750226,-0.10126736,4.1384015,4.876049,12.095765,-6.5392237,-4.802593,7.6052666,3.750242,13.747396,-1.4912002,-1.2373137,-12.998669,-18.13025,9.724556,-0.717064,-11.832804,-6.064486,-4.315818,6.715641,-0.9193976,8.713572,3.9502616,5.6221504,0.53147805,0.7325057,-9.163511,4.6489015,-2.007383,5.830071,12.325812,-15.060562,-10.994778,-12.994553,-5.6988826,10.339906,-8.027179,2.4816687,16.33859,-11.797784,3.5297503,-9.525549,4.837793,4.9224634,0.41596124,-0.1995205,8.13912,-7.2904925,-0.4698635,-14.627279,-4.717722,11.679277,7.8317766,0.5632893,10.03857,9.640188,-7.1809306,-10.004985,-8.406922,-0.46984106,10.403445,15.867275,-0.8423075,-6.48631,-15.457844,13.326632,0.67869675,-13.9299965,-11.748763,-0.3719787,9.679475,0.6229124,-14.316509
CASE60,CASE60_32,15.119,data/train/CASE60/image/CASE60_32,data/train/CASE60/meta/CASE60_32,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,16903,16.028187,-19.13136,0.54312515,1.5320768,8.668451,13.364398,-8.62264,-9.7933,4.158045,-10.087303,-7.0917597,13.637193,-6.534576,-10.476441,-0.221273,-0.21241197,16.384815,-0.9051634,0.05259974,7.1984415,-15.826036,15.426338,6.8505116,0.15020436,11.890326,-0.2342088,-1.7484133,14.016753,-1.5315439,0.7027682,-3.6896822,-14.675462,-12.793217,-5.2860303,10.180323,-3.5390804,9.177456,-12.681259,-14.222596,13.786892,-1.237397,-10.896073,9.048986,-13.832015,13.932796,-9.718659,-12.957126,-9.4897585,-12.552644,10.48956,-13.702518,0.5017933,0.5907957,13.433468,15.664803,-8.872191,-0.13396612,4.2361913,4.926318,12.316384,-6.6474843,-4.881222,7.643066,3.79165,13.942324,-1.5369014,-1.280037,-13.237027,-18.484814,9.899594,-0.71593964,-12.064385,-6.1290193,-4.30776,6.881447,-0.9767694,8.867697,4.011917,5.7202425,0.57603806,0.73611283,-9.3100395,4.719079,-2.0184243,5.9018283,12.460131,-15.302876,-11.141074,-13.192203,-5.8049893,10.529332,-8.1370125,2.535942,16.604258,-11.983754,3.5951357,-9.704322,4.8873167,4.973946,0.4128993,-0.19944352,8.255895,-7.3691173,-0.45657042,-14.906639,-4.8340545,11.87398,7.912013,0.5983434,10.213254,9.810971,-7.3029156,-10.141894,-8.558577,-0.5101296,10.54858,16.142763,-0.8471096,-6.5762277,-15.7001095,13.587947,0.69049877,-14.122739,-11.956017,-0.39527503,9.854118,0.6634983,-14.560454
CASE60,CASE60_33,14.802,data/train/CASE60/image/CASE60_33,data/train/CASE60/meta/CASE60_33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,20646,15.993614,-19.226997,0.56427914,1.517367,8.652939,13.397034,-8.668663,-9.7893715,4.2595224,-10.102605,-7.1351166,13.660251,-6.563088,-10.434132,-0.19092222,-0.24548532,16.362597,-1.0169561,0.013550237,7.1384726,-15.903037,15.364588,6.919157,0.15312974,11.9067745,-0.20974249,-1.7631938,13.946319,-1.6310807,0.73421216,-3.812542,-14.627804,-12.754037,-5.2684317,10.219439,-3.5383031,9.154896,-12.774088,-14.268275,13.697413,-1.255246,-10.9245615,9.04305,-13.829478,13.97041,-9.724418,-12.888864,-9.443964,-12.595086,10.552937,-13.65113,0.608643,0.6722212,13.465504,15.595334,-8.887535,-0.0922778,4.1958847,4.9320035,12.280132,-6.6372147,-4.8186145,7.729522,3.8349469,13.987586,-1.5496325,-1.3502043,-13.219702,-18.529228,9.896668,-0.75353956,-12.031442,-6.165866,-4.439414,6.8082767,-0.9186519,8.821819,4.0141315,5.746785,0.5395957,0.7151606,-9.353728,4.735796,-2.03911,5.916571,12.561358,-15.230266,-11.159884,-13.293535,-5.8802743,10.631576,-8.121206,2.519324,16.61075,-11.99589,3.6779554,-9.657941,4.954038,4.9985557,0.44023377,-0.23333773,8.253553,-7.456012,-0.4735547,-14.875302,-4.801614,11.894789,7.961054,0.5348052,10.167107,9.748689,-7.3213687,-10.162793,-8.533199,-0.48979867,10.590778,16.166342,-0.8535162,-6.5624576,-15.74383,13.548442,0.63066244,-14.181388,-11.950445,-0.3760491,9.795062,0.6186486,-14.572538
CASE60,CASE60_34,12.495,data/train/CASE60/image/CASE60_34,data/train/CASE60/meta/CASE60_34,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,3850,16.520702,-19.837591,0.54816896,1.5749848,8.965395,13.826274,-8.931848,-10.148582,4.3146453,-10.490327,-7.3195047,14.080125,-6.767241,-10.841837,-0.24781284,-0.21283253,16.926489,-0.95958275,0.057786625,7.3984084,-16.386051,15.903277,7.146793,0.1285173,12.325507,-0.23091303,-1.8117731,14.482255,-1.606295,0.72036934,-3.806267,-15.154436,-13.217443,-5.439264,10.479217,-3.6814775,9.461017,-13.15166,-14.769309,14.231606,-1.3004365,-11.300028,9.358067,-14.3494215,14.408738,-10.030241,-13.357029,-9.810235,-13.019633,10.845491,-14.161693,0.584105,0.60604733,13.90382,16.181877,-9.201903,-0.11686019,4.381638,5.090654,12.730011,-6.8666115,-5.0182652,7.9685454,3.9384463,14.392792,-1.5843518,-1.3036482,-13.669846,-19.097195,10.263963,-0.75747657,-12.468703,-6.332499,-4.497086,7.108705,-0.9820393,9.17678,4.147457,5.9457464,0.58702874,0.73255527,-9.629558,4.864918,-2.1181014,6.1316915,12.92759,-15.838811,-11.507965,-13.653181,-6.002849,10.883797,-8.425991,2.6479833,17.142145,-12.3354435,3.7474399,-10.038271,5.087875,5.17092,0.37854332,-0.2195383,8.542196,-7.6552095,-0.468699,-15.418986,-4.970098,12.2681875,8.183934,0.57105684,10.549068,10.134187,-7.5483756,-10.505957,-8.8131275,-0.4728967,10.935124,16.69424,-0.8715823,-6.8157787,-16.211348,14.034848,0.6704154,-14.604555,-12.351829,-0.40307102,10.142198,0.6568309,-15.025465
CASE13,CASE13_01,0.054,data/train/CASE13/image/CASE13_01,data/train/CASE13/meta/CASE13_01,137.04739537648857,5983.688020833333,258511.72515,210256.4714,17834.607,30420.646750000007,23.75472209188673,21.799999237060547,78.27604161368475,73.0999984741211,455.84027777777777,5983.688020833333,10,9.005118,-10.975313,0.1329737,0.9544408,5.3464346,8.061544,-5.6457095,-6.2113166,2.8233414,-6.09526,-4.6744947,7.7885127,-3.7841253,-5.9039736,-0.59146327,-0.54915005,9.330613,-0.98882085,0.17600201,3.386107,-9.305076,8.492774,4.6143136,-0.24680454,6.3892627,-0.5406257,-0.94797784,7.696724,-1.1063409,0.60198134,-2.365792,-8.506818,-7.6786723,-2.5870838,6.063334,-2.0756054,5.04828,-7.588897,-9.403025,7.704387,-1.0849681,-6.4808,5.4577565,-8.794897,7.767515,-5.5077662,-7.6315084,-5.6815147,-7.679452,6.7990527,-8.232182,0.66523415,0.4533967,8.141863,9.519736,-5.5447965,-0.13061687,2.5766408,3.1927366,7.3879037,-3.8925152,-3.044943,4.97959,2.3887324,7.89113,-0.76494026,-0.12852977,-7.507308,-10.295722,6.271455,-0.062684074,-7.0210075,-3.3064137,-3.241037,4.0933056,-0.6843802,5.251419,2.9086607,3.378371,-0.0011349674,0.5650168,-5.225562,2.9983935,-1.4339755,4.209032,7.7943172,-9.119584,-6.822238,-7.5297947,-3.4348357,6.5102906,-4.9712625,1.3688216,9.5701275,-6.807146,2.1338267,-5.803772,2.7427895,3.4177477,-0.040175762,-0.33315206,5.1597037,-4.4870915,-0.56132007,-8.595734,-2.8778744,6.918472,4.8783827,0.2578349,6.3240495,5.792124,-4.391957,-6.01275,-4.825342,0.29700705,6.6691203,9.442096,-0.68160397,-4.16438,-9.030331,8.036127,0.6345087,-8.405973,-6.6963587,0.6294796,5.535779,-0.33264983,-8.691848
CASE13,CASE13_02,0.094,data/train/CASE13/image/CASE13_02,data/train/CASE13/meta/CASE13_02,171.87846607714891,6462.3883125,258515.1227,210282.77125,17816.4042,30415.94725,23.72340259022183,21.700000762939453,75.3726389169693,48.09999847412109,435.4034722222222,6462.3883125,0,9.000776,-10.964436,0.14337324,0.9478176,5.312618,8.014997,-5.584794,-6.154098,2.7923903,-6.023075,-4.616222,7.7693863,-3.7422836,-5.9021287,-0.55829537,-0.5126909,9.3067255,-0.9739409,0.17724732,3.4514923,-9.280148,8.522551,4.5490394,-0.21496801,6.377891,-0.5128725,-0.96444947,7.6930227,-1.111088,0.592574,-2.3658645,-8.473311,-7.643045,-2.6281478,6.088261,-2.0636241,5.0602565,-7.544447,-9.270472,7.69988,-1.0615398,-6.448727,5.4264846,-8.697944,7.7907248,-5.529427,-7.6031284,-5.633426,-7.6421294,6.7440457,-8.189969,0.61752456,0.45799026,8.100039,9.470433,-5.49613,-0.13689122,2.5426342,3.163518,7.3431435,-3.871744,-3.0390868,4.8963876,2.369862,7.8943553,-0.7570571,-0.20431054,-7.5080633,-10.346198,6.197149,-0.081018195,-7.0040154,-3.3090882,-3.183704,4.0771594,-0.6587167,5.2220726,2.84507,3.365461,0.004927641,0.56634694,-5.223532,2.9756367,-1.4083219,4.133882,7.721522,-9.08252,-6.779588,-7.549833,-3.4228654,6.4841905,-4.946249,1.3358476,9.579714,-6.833252,2.095059,-5.777558,2.7270963,3.3746374,-0.003789734,-0.31474087,5.1304655,-4.455203,-0.5345383,-8.56502,-2.876046,6.901741,4.837044,0.24739406,6.2805395,5.784172,-4.400194,-5.9842963,-4.839288,0.2183379,6.607974,9.4277725,-0.6600787,-4.1258273,-9.024719,7.986602,0.6091303,-8.371349,-6.6876736,0.54996526,5.541737,-0.30969158,-8.655107
